INVENTO,INVENTOR,PROFESIONAL_ASIGANDO_AL_INVENTO,EL_PROFESIONAL_ES_JEFE_DEL_AREA,FECHA_CONTRATO_PROFESIONAL,SALARIO,COMISION,AREA_INVEST_DEL_PROF,RANKING,ANIO_DEL_INVENTO,PAIS_DEL_INVENTO,PAIS_DEL_INVENTOR,REGION_DEL_PAIS,CAPITAL,POBLACION_DEL_PAIS,AREA_EN_KM2,FRONTERA_CON,NORTE,SUR,ESTE,OESTE
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Belize,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Mexico,X,,,X
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Belize,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Mexico,X,,,X
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,El Salvador,,X,,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Honduras,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,El Salvador,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Honduras,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,El Salvador,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Honduras,,,X,
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,Mexico,X,,,X
Virus Oncocercosis,Robles,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1816,Guatemala,Guatemala,Centro America,Guatemala city,7714000,42042,El Salvador,,X,,
Xerografía,Carlson,FORD ANALYST,,3-Dec-81,3000,,Química,4,1938,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Xerografía,Carlson,FORD ANALYST,,3-Dec-81,3000,,Química,4,1938,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
Zipper,Judson,JAMES CLERK,,3-Dec-81,950,,Biología,6,1891,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
Zipper,Judson,JAMES CLERK,,3-Dec-81,950,,Biología,6,1891,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
ametralladora,Shrapnel,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1784,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
ametralladora,Shrapnel,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1784,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
ametralladora,Shrapnel,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1784,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
ametralladora,Shrapnel,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1784,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
ametralladora,Shrapnel,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1784,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Irlanda,,,,X
ametralladora,Shrapnel,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1784,Reino Unido,Reino Unido,Europa del Oeste,Londres,56009000,94222,Francia,,X,X,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Medicina,8,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Química,4,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Biología,6,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Canada,X,,,
llanta vulcanizada,Goodyear,TURNER SALESMAN,,8-Sep-81,1500,,Electrónica,8,1839,Estados Unidos,Estados Unidos,Norte America,Washingtown,234249000,3623420,Mexico,,X,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Energía,9,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Mecánica,6,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Belgica,X,,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Luexenburgo,X,,,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,ALEMANIA,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Suiza,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,Italia,,,X,
paracaídas,Blanchard,KING PRESIDENT,TODAS,17-Nov-81,5000,,Óptica,2,1785,Francia,Francia,Centro Europa,Paris,54652000,210040,España,,X,,
Protón,Rutherford,JAMES CLERK,,3-Dec-81,950,,Biología,6,1919,Nueva Zelandia,Nueva Zelandia,Oceania,Wellington,3203000,103886,,,,,
,,,,,,,,,,,Afghanistan,Cercano Oriente,Kabul,14177000,561773,pakistan,,X,X,
,,,,,,,,,,,Afghanistan,Cercano Oriente,Kabul,14177000,561773,Iran,,,,X
,,,,,,,,,,,Afghanistan,Cercano Oriente,Kabul,14177000,561773,Rusia,X,,,
,,,,,,,,,,,Afghanistan,Cercano Oriente,Kabul,14177000,561773,China,X,,X,
,,,,,,,,,,,Albania,Europa del Este,Tirana,284600,11100,Grecia,,X,,
,,,,,,,,,,,Albania,Europa del Este,Tirana,284600,11100,Croacia,X,,X,
,,,,,,,,,,,Algeria,Norte Africana,Algiers,21300000,918497,Marruecos,,,,X
,,,,,,,,,,,Algeria,Norte Africana,Algiers,21300000,918497,Mauritania,,X,,
,,,,,,,,,,,Algeria,Norte Africana,Algiers,21300000,918497,Mali,,X,,
,,,,,,,,,,,Algeria,Norte Africana,Algiers,21300000,918497,Nger,,X,,
,,,,,,,,,,,Algeria,Norte Africana,Algiers,21300000,918497,Libia,,,X,
,,,,,,,,,,,Algeria,Norte Africana,Algiers,21300000,918497,Tunisia,,,X,
,,,,,,,,,,,Andorra,Centro Europa,Andorra la Vella,42000,188,España,,X,,
,,,,,,,,,,,Andorra,Centro Europa,Andorra la Vella,42000,188,Francia,X,,,
,,,,,,,,,,,Angola,Centro Africana,Luanda,7770000,481353,Zambia,,,X,
,,,,,,,,,,,Angola,Centro Africana,Luanda,7770000,481353,Zaire,X,,,
,,,,,,,,,,,Argentina,Sur America,Buenos Aires,296270000,1065189,Chile,,,,X
,,,,,,,,,,,Argentina,Sur America,Buenos Aires,296270000,1065189,Bolivia,X,,,
,,,,,,,,,,,Argentina,Sur America,Buenos Aires,296270000,1065189,Paraguay,X,,,
,,,,,,,,,,,Argentina,Sur America,Buenos Aires,296270000,1065189,Brasil,X,,X,
,,,,,,,,,,,Argentina,Sur America,Buenos Aires,296270000,1065189,Uruguay,X,,X,
,,,,,,,,,,,Argentina,Sur America,Buenos Aires,296270000,1065189,Suiza,,,,X
,,,,,,,,,,,Bangladesh,Cercano Oriente,Dacca,96539000,55598,Burma,,X,X,
,,,,,,,,,,,Bangladesh,Cercano Oriente,Dacca,96539000,55598,Francia,,X,,X
,,,,,,,,,,,Belize,Centro America,Belmopan,154000,8867,Guatemala,,X,,X
,,,,,,,,,,,Belize,Centro America,Belmopan,154000,8867,Togo,,,,X
,,,,,,,,,,,Benin,Mediterraneo,Porto Novo,3792000,43475,Alto Volta,X,,,
,,,,,,,,,,,Benin,Mediterraneo,Porto Novo,3792000,43475,Nger,X,,,
,,,,,,,,,,,Benin,Mediterraneo,Porto Novo,3792000,43475,Nigeria,,,X,
,,,,,,,,,,,Benin,Mediterraneo,Porto Novo,3792000,43475,India,,X,,X
,,,,,,,,,,,Bhutan,Lejano Oriente,Thimphu,1386000,17800,China,X,,,
,,,,,,,,,,,Bhutan,Lejano Oriente,Thimphu,1386000,17800,Chile,,,,X
,,,,,,,,,,,Bolivia,Sur Africana,La Paz,5883000,424165,Peru,,,,X
,,,,,,,,,,,Bolivia,Sur Africana,La Paz,5883000,424165,Argentina,,X,,
,,,,,,,,,,,Bolivia,Sur Africana,La Paz,5883000,424165,Paraguay,,X,,
,,,,,,,,,,,Bolivia,Sur Africana,La Paz,5883000,424165,Brasil,X,,X,
,,,,,,,,,,,Boswana,Centro Africana,Gaborone,10010000,231804,Sudafrica,X,X,,X
,,,,,,,,,,,Boswana,Centro Africana,Gaborone,10010000,231804,Zimbabwe,X,,X,
,,,,,,,,,,,Boswana,Centro Africana,Gaborone,10010000,231804,Zambia,X,,,
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Guayana,X,,,
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Surinam,X,,,
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Venezuela,X,,,
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Colombia,,,,X
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Peru,,,,X
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Bolivia,,,,X
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Paraguay,,,,X
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Argentina,,,,X
,,,,,,,,,,,Brasil,Sur America,Brasilia,131305000,3286470,Uruguay,,X,,
,,,,,,,,,,,Brunei,Mediterraneo,Bandar Seri Begawan,209000,2226,Malasia,,X,,
,,,,,,,,,,,Bulgaria,Europa del Este,Sofia,8944000,44365,Rumania,X,,,
,,,,,,,,,,,Bulgaria,Europa del Este,Sofia,8944000,44365,Croacia,,,,X
,,,,,,,,,,,Bulgaria,Europa del Este,Sofia,8944000,44365,Grecia,,X,,
,,,,,,,,,,,Bulgaria,Europa del Este,Sofia,8944000,44365,Turquia,,X,,
,,,,,,,,,,,Burma,Lejano Oriente,Rangoon,35480000,261288,Bangladesh,,,,X
,,,,,,,,,,,Burma,Lejano Oriente,Rangoon,35480000,261288,India,,,,X
,,,,,,,,,,,Burma,Lejano Oriente,Rangoon,35480000,261288,China,,,X,
,,,,,,,,,,,Burma,Lejano Oriente,Rangoon,35480000,261288,Laos,,,X,
,,,,,,,,,,,Burma,Lejano Oriente,Rangoon,35480000,261288,Tailandia,,,X,
,,,,,,,,,,,Burundi,Centro Africana,Bu Junbura,5996000,69900,Rwanda,X,,,
,,,,,,,,,,,Burundi,Centro Africana,Bu Junbura,5996000,69900,Zaire,,,,X
,,,,,,,,,,,Burundi,Centro Africana,Bu Junbura,5996000,69900,Tanzania,,,X,
,,,,,,,,,,,Camboya,Lejano Oriente,Phnom Penh,5996000,69900,Tailandia,X,,,X
,,,,,,,,,,,Camboya,Lejano Oriente,Phnom Penh,5996000,69900,Laos,X,,X,
,,,,,,,,,,,Camboya,Lejano Oriente,Phnom Penh,5996000,69900,Vietnam,,,X,
,,,,,,,,,,,Camerun,Centro Africana,Yaounde,9551000,179558,Nigeria,X,,,X
,,,,,,,,,,,Camerun,Centro Africana,Yaounde,9551000,179558,Chad,,,X,
,,,,,,,,,,,Camerun,Centro Africana,Yaounde,9551000,179558,Republica Centro Africana,,,X,
,,,,,,,,,,,Camerun,Centro Africana,Yaounde,9551000,179558,Congo,,X,,
,,,,,,,,,,,Camerun,Centro Africana,Yaounde,9551000,179558,Gabon,,X,,
,,,,,,,,,,,Camerun,Centro Africana,Yaounde,9551000,179558,Guinea Ecuatorial,,X,,
,,,,,,,,,,,Canada,Norte America,Ottawa,24882000,3849360,Estados Unidos,,X,,X
,,,,,,,,,,,Republica Centro Africana,Centro Africana,Bangui,2512000,240324,Chad,X,,,
,,,,,,,,,,,Republica Centro Africana,Centro Africana,Bangui,2512000,240324,Camerun,,,,X
,,,,,,,,,,,Republica Centro Africana,Centro Africana,Bangui,2512000,240324,Congo,,X,,
,,,,,,,,,,,Republica Centro Africana,Centro Africana,Bangui,2512000,240324,Zaire,,X,,
,,,,,,,,,,,Republica Centro Africana,Centro Africana,Bangui,2512000,240324,Sudan,,,X,
,,,,,,,,,,,Chad,Centro Africana,NDjamena,4990000,495755,Libia,X,,,
,,,,,,,,,,,Chad,Centro Africana,NDjamena,4990000,495755,Camerun,,,,X
,,,,,,,,,,,Chad,Centro Africana,NDjamena,4990000,495755,Nger,,,,X
,,,,,,,,,,,Chad,Centro Africana,NDjamena,4990000,495755,Nigeria,,,,X
,,,,,,,,,,,Chad,Centro Africana,NDjamena,4990000,495755,Republica Centro Africana,,X,,
,,,,,,,,,,,Chad,Centro Africana,NDjamena,4990000,495755,Sudan,,,X,
,,,,,,,,,,,Chile,Sur America,Santiago de Chile,11486000,292135,Peru,X,,,
,,,,,,,,,,,Chile,Sur America,Santiago de Chile,11486000,292135,Bolivia,X,,X,
,,,,,,,,,,,Chile,Sur America,Santiago de Chile,11486000,292135,Argentina,,,X,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Mongolia,X,,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Rusia,X,,X,X
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Afghanistan,,,,X
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,pakistan,,,,X
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,India,,X,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Nepal,,X,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Bhutan,,X,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Burma,,X,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Laos,,X,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,Vietnam,,X,,
,,,,,,,,,,,China,Lejano Oriente,Beigin,1022054000,3691521,korea del Norte,X,,,X
,,,,,,,,,,,Colombia,Sur America,Bogota,27663000,440031,Panama,X,,,X
,,,,,,,,,,,Colombia,Sur America,Bogota,27663000,440031,Peru,,X,,
,,,,,,,,,,,Colombia,Sur America,Bogota,27663000,440031,Brasil,,,X,
,,,,,,,,,,,Colombia,Sur America,Bogota,27663000,440031,Venezuela,,,X,
,,,,,,,,,,,Congo,Centro Africana,Brazzavile,1694000,132046,Gabon,,,,X
,,,,,,,,,,,Congo,Centro Africana,Brazzavile,1694000,132046,Camerun,,,,X
,,,,,,,,,,,Congo,Centro Africana,Brazzavile,1694000,132046,Republica Centro Africana,X,,,
,,,,,,,,,,,Congo,Centro Africana,Brazzavile,1694000,132046,Zaire,,,X,
,,,,,,,,,,,Congo,Centro Africana,Brazzavile,1694000,132046,Angola,,X,,X
,,,,,,,,,,,Costa Rica,Centro America,San Jose,2624000,19653,Nicaragua,X,,,
,,,,,,,,,,,Costa Rica,Centro America,San Jose,2624000,19653,Panama,,X,,
,,,,,,,,,,,Republica Checa,Europa del Este,Praga,15420000,39465,BOSNIA,X,,,X
,,,,,,,,,,,Republica Checa,Europa del Este,Praga,15420000,39465,Polonia,X,,,X
,,,,,,,,,,,Republica Checa,Europa del Este,Praga,15420000,39465,ALEMANIA,,,,X
,,,,,,,,,,,Republica Checa,Europa del Este,Praga,15420000,39465,Austria,,X,,
,,,,,,,,,,,Republica Checa,Europa del Este,Praga,15420000,39465,Hungria,,X,,
,,,,,,,,,,,Republica Checa,Europa del Este,Praga,15420000,39465,Rusia,,,X,
,,,,,,,,,,,Djiobuti,Centro Africana,Djiobuti,316000,8996,Ethiopia,X,,,X
,,,,,,,,,,,Djiobuti,Centro Africana,Djiobuti,316000,8996,Somalia,,X,,
,,,,,,,,,,,Ecuador,Sur America,Quito,8811000,108624,Colombia,X,,,
,,,,,,,,,,,Ecuador,Sur America,Quito,8811000,108624,Peru,,X,X,
,,,,,,,,,,,Egupto,Norte America,El Cairo,45809000,385201,Libia,,,,X
,,,,,,,,,,,Egupto,Norte America,El Cairo,45809000,385201,Sudan,,X,,
,,,,,,,,,,,Egupto,Norte America,El Cairo,45809000,385201,Israel,,,X,
,,,,,,,,,,,El Salvador,Centro America,San Salvador,4685000,8124,Guatemala,,,,X
,,,,,,,,,,,El Salvador,Centro America,San Salvador,4685000,8124,Honduras,X,,,
,,,,,,,,,,,Guinea Ecuatorial,Centro Africana,Malabo,268000,10832,Gabon,,X,,
,,,,,,,,,,,Guinea Ecuatorial,Centro Africana,Malabo,268000,10832,Camerun,X,,X,
,,,,,,,,,,,Ethiopia,Centro Africana,Addis Ababa,31265000,472400,Sudan,,,,X
,,,,,,,,,,,Ethiopia,Centro Africana,Addis Ababa,31265000,472400,Kenia,,X,,
,,,,,,,,,,,Ethiopia,Centro Africana,Addis Ababa,31265000,472400,Somalia,,,X,
,,,,,,,,,,,Ethiopia,Centro Africana,Addis Ababa,31265000,472400,Djiobuti,,,X,
,,,,,,,,,,,Finlandia,Europa del Este,Helsinki,4850000,130119,Noruega,X,,,
,,,,,,,,,,,Finlandia,Europa del Este,Helsinki,4850000,130119,Suecia,,,,X
,,,,,,,,,,,Finlandia,Europa del Este,Helsinki,4850000,130119,Rusia,,,X,
,,,,,,,,,,,Gabon,Centro Africana,Libreville,921000,102317,Guinea Ecuatorial,X,,,
,,,,,,,,,,,Gabon,Centro Africana,Libreville,921000,102317,Camerun,X,,,
,,,,,,,,,,,Gabon,Centro Africana,Libreville,921000,102317,Congo,,X,X,
,,,,,,,,,,,Gambia,Centro Africana,Nanjul,700000,4361,Senegal,X,X,X,
,,,,,,,,,,,BOSNIA,Centro Europa,Bonn,78217000,137836,ALEMANIA,,,,X
,,,,,,,,,,,BOSNIA,Centro Europa,Bonn,78217000,137836,Republica Checa,,X,,
,,,,,,,,,,,BOSNIA,Centro Europa,Bonn,78217000,137836,Polonia,,,X,
,,,,,,,,,,,Ghana,Centro Africana,Accra,1336000,92098,Ivory Coast,,,,X
,,,,,,,,,,,Ghana,Centro Africana,Accra,1336000,92098,Alto Volta,X,,,
,,,,,,,,,,,Ghana,Centro Africana,Accra,1336000,92098,Togo,,,X,
,,,,,,,,,,,Grecia,Europa del Este,Athena,9898000,50962,Albania,X,,,
,,,,,,,,,,,Grecia,Europa del Este,Athena,9898000,50962,Croacia,X,,,
,,,,,,,,,,,Grecia,Europa del Este,Athena,9898000,50962,Bulgaria,X,,,
,,,,,,,,,,,Grecia,Europa del Este,Athena,9898000,50962,Turquia,X,,,
,,,,,,,,,,,Guinea,Centro Africana,Conakry,5430000,94025,Ginea Bissau,X,,,
,,,,,,,,,,,Guinea,Centro Africana,Conakry,5430000,94025,Senegal,X,,,
,,,,,,,,,,,Guinea,Centro Africana,Conakry,5430000,94025,Mali,X,,,
,,,,,,,,,,,Guinea,Centro Africana,Conakry,5430000,94025,Ivory Coast,,,X,
,,,,,,,,,,,Guinea,Centro Africana,Conakry,5430000,94025,Liberia,,,X,
,,,,,,,,,,,Ginea Bissau,Centro Africana,Bissau,827000,13948,Senegal,X,,,
,,,,,,,,,,,Ginea Bissau,Centro Africana,Bissau,827000,13948,Guinea,,X,X,
,,,,,,,,,,,Guayana,Sur America,Georgetown,833003,83000,Venezuela,,,,X
,,,,,,,,,,,Guayana,Sur America,Georgetown,833003,83000,Brasil,,X,,
,,,,,,,,,,,Guayana,Sur America,Georgetown,833003,83000,Surinam,,,X,
,,,,,,,,,,,Honduras,Centro America,Tegucigalpa,4276000,42277,Guatemala,,,,X
,,,,,,,,,,,Honduras,Centro America,Tegucigalpa,4276000,42277,El Salvador,,X,,
,,,,,,,,,,,Honduras,Centro America,Tegucigalpa,4276000,42277,Nicaragua,,X,,
,,,,,,,,,,,Hungria,Europa del Este,Budapest,10691000,35919,Republica Checa,X,,,
,,,,,,,,,,,Hungria,Europa del Este,Budapest,10691000,35919,Austria,,,,X
,,,,,,,,,,,Hungria,Europa del Este,Budapest,10691000,35919,Croacia,,X,,
,,,,,,,,,,,Hungria,Europa del Este,Budapest,10691000,35919,Rumania,,,X,
,,,,,,,,,,,Hungria,Europa del Este,Budapest,10691000,35919,Rusia,,,X,
,,,,,,,,,,,India,Asia,Nueva Delhi,730572000,1269420,pakistan,,,,X
,,,,,,,,,,,India,Asia,Nueva Delhi,730572000,1269420,China,X,,,
,,,,,,,,,,,India,Asia,Nueva Delhi,730572000,1269420,Nepal,X,,,
,,,,,,,,,,,India,Asia,Nueva Delhi,730572000,1269420,Bhutan,X,,,
,,,,,,,,,,,India,Asia,Nueva Delhi,730572000,1269420,Burma,,,X,
,,,,,,,,,,,India,Asia,Nueva Delhi,730572000,1269420,Bangladesh,,,X,
,,,,,,,,,,,Indonesia,Europa,Jajarta,165787000,741101,Malasia,X,,,
,,,,,,,,,,,Indonesia,Europa,Jajarta,165787000,741101,Papua Nueva Guinea,,,X,
,,,,,,,,,,,Iran,Cercano Oriente,Teheran,42490000,636363,Turquia,,,,X
,,,,,,,,,,,Iran,Cercano Oriente,Teheran,42490000,636363,Irak,,,,X
,,,,,,,,,,,Iran,Cercano Oriente,Teheran,42490000,636363,Rusia,X,,,
,,,,,,,,,,,Iran,Cercano Oriente,Teheran,42490000,636363,Afghanistan,,,X,
,,,,,,,,,,,Iran,Cercano Oriente,Teheran,42490000,636363,pakistan,,,X,
,,,,,,,,,,,Irak,Cercano Oriente,Bagdad,14509000,168928,Jordania,,,,X
,,,,,,,,,,,Irak,Cercano Oriente,Bagdad,14509000,168928,Syria,,,,X
,,,,,,,,,,,Irak,Cercano Oriente,Bagdad,14509000,168928,Turquia,X,,,
,,,,,,,,,,,Irak,Cercano Oriente,Bagdad,14509000,168928,Iran,,,X,
,,,,,,,,,,,Irak,Cercano Oriente,Bagdad,14509000,168928,Kuwait,,X,,
,,,,,,,,,,,Irak,Cercano Oriente,Bagdad,14509000,168928,Arabia Saudita,,X,,
,,,,,,,,,,,Irlanda,Europa del Oeste,Dublin,3534000,27137,Reino Unido,X,,,
,,,,,,,,,,,Israel,Mediterraneo,Tel Aviv,3958000,8219,Lebanon,X,,,
,,,,,,,,,,,Israel,Mediterraneo,Tel Aviv,3958000,8219,Jordania,,,X,
,,,,,,,,,,,Israel,Mediterraneo,Tel Aviv,3958000,8219,Syria,,,X,
,,,,,,,,,,,Israel,Mediterraneo,Tel Aviv,3958000,8219,Egupto,,,,X
,,,,,,,,,,,Ivory Coast,Oceania,Abidjan,8890000,124503,Guinea,,,,X
,,,,,,,,,,,Ivory Coast,Oceania,Abidjan,8890000,124503,Liberia,,,,X
,,,,,,,,,,,Ivory Coast,Oceania,Abidjan,8890000,124503,Alto Volta,X,,,
,,,,,,,,,,,Ivory Coast,Oceania,Abidjan,8890000,124503,Mali,X,,,
,,,,,,,,,,,Ivory Coast,Oceania,Abidjan,8890000,124503,Ghana,,,X,
,,,,,,,,,,,Jordania,Cercano Oriente,Aman,2588000,37297,Israel,,,,X
,,,,,,,,,,,Jordania,Cercano Oriente,Aman,2588000,37297,Arabia Saudita,,X,,
,,,,,,,,,,,Jordania,Cercano Oriente,Aman,2588000,37297,Irak,,,X,
,,,,,,,,,,,Jordania,Cercano Oriente,Aman,2588000,37297,Syria,X,,,
,,,,,,,,,,,Kenia,Centro Africana,Nairobi,18580000,224081,Uganda,,,,X
,,,,,,,,,,,Kenia,Centro Africana,Nairobi,18580000,224081,Tanzania,,X,,
,,,,,,,,,,,Kenia,Centro Africana,Nairobi,18580000,224081,Somalia,,,X,
,,,,,,,,,,,Kenia,Centro Africana,Nairobi,18580000,224081,Ethiopia,X,,,
,,,,,,,,,,,Kenia,Centro Africana,Nairobi,18580000,224081,Sudan,X,,,
